"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","2017",0.452,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): 8. Doctoral or equivalent level","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): 9. Not elsewhere classified","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): Total","2017",0.855,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): X. No schooling","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): 0. Early childhood education","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): 1. Primary education","2017",0.006,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): 2. Lower secondary education","2017",0.024,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): 3. Upper secondary education","2017",0.398,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): 4. Post-secondary non-tertiary education","2017",0.204,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): 5. Short-cycle tertiary education","2017",0.223,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): 6. Bachelor's or equivalent level","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): 7. Master's or equivalent level","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): 8. Doctoral or equivalent level","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (ISCED-11): 9. Not elsewhere classified","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Female","Education (ISCED-11): Total","2017",0.862,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Female","Education (ISCED-11): X. No schooling","2017",0,,,"Age coverage - minimum age: 16 years old"
